-3558,72,-1922,747
-3473,72,-1868,769
-2828,139,-1884,767
-2795,29,-1890,753
-2748,72,-1729,930
-3000,70,-1648,1171
-2682,-738,-1788,1136
-2972,178,-1746,1196
-3647,30,-1738,1169
-2796,158,-1739,1254
-2929,-630,-1733,1163
-2989,74,-1887,1144
-3562,239,-962,1249
-2998,186,-1814,1281
-3489,28,-1881,1258
-3114,213,-1784,1206
-3422,92,-1888,1259
-2884,72,-1742,1175
-2829,-159,-1727,1254
-2839,73,-1733,715
-3504,111,-1742,1338
-3390,69,-1793,1249
-2776,-129,-1791,1295
-2834,-670,-1785,1279
-2909,37,-1803,1256
-2664,-545,-1810,1274
-2801,198,-1778,1317
-2988,137,-1707,585
-3501,207,-1636,1322
-2762,119,-1642,1349
-2676,-559,-1692,697
-3461,98,-1818,1337
-3234,245,-1676,650
-2625,163,-1623,818
-2743,210,-1621,1298
-2816,276,-967,517
-3028,32,-1766,535
-2843,277,-1803,561
-2911,139,-1805,1394
-3485,1,-1611,660
-2924,-73,-1695,1303
-2791,-86,-1651,715
-2762,89,-1647,535
-3394,158,-1670,549
-3374,77,-1619,592
-2524,184,-1687,692
-2859,-660,-1516,710
-2759,157,-1587,629
-2930,190,-1600,708
-2768,235,-1690,750
-2865,204,-1603,731
-2774,138,-1660,633
-3390,187,-1626,674
-3466,138,-1633,837
-2627,156,-1492,651
-3401,163,-1616,714
-2755,91,-1656,599
-2842,82,-1602,589
-2732,161,-1590,612
-2959,226,-1490,725
-2999,106,-1588,719
-3194,-72,-1625,696
-2929,82,-1634,635
-3694,85,-1704,594
-3001,-77,-1667,645
-3527,84,-1653,632
-2726,173,-1567,858
-3433,275,-1595,706
-2782,148,-1673,685
-2884,64,-1678,728
-2736,109,-1583,712
-2825,-2,-1599,602
-2850,-674,-1526,731
-2926,160,-1513,676
-3050,82,-1575,605
-2874,-592,-1474,765
-3578,136,-1512,669
-2727,248,-1511,812
-2686,202,-1486,795
-2958,150,-1549,688
-2814,201,-1449,745
-3470,128,-1525,721
-2780,268,-1574,722
-2779,-674,-1501,702
-3454,243,-1358,821
-2806,234,-1459,678
-2638,146,-1519,682
-2708,100,-1532,675
-3437,61,-1640,758
-3257,207,-1513,708
-2679,192,-1537,697
-2836,165,-1483,665
-2918,197,-1534,669
-2739,36,-1424,772
-2735,72,-1581,648
-2949,205,-1537,773
-2843,121,-1634,715
-3014,98,-1625,826
-3546,-726,-1523,578
-2847,69,-1631,608
-3473,164,-1521,790
-2896,114,-1595,601
-2708,55,-1494,605
-2755,159,-1560,772
-2751,236,-1532,743
-3593,31,-1506,740
-2677,41,-1472,831
-2770,-38,-1477,813
-2829,54,-1482,794
-2873,79,-1459,696
-3346,76,-1483,774
-2680,32,-1488,734
-3443,-50,-1623,743
-2691,-698,-1389,708
-2823,44,-1554,888
-2831,34,-1578,670
-2874,141,-1573,791
-3436,195,-1756,755
-3278,211,-1651,861
-2968,88,-1527,832
-2765,139,-1577,817
-3438,19,-1667,707
-2892,111,-1613,725
-2843,265,-1517,813
-3270,78,-1472,764
-2615,67,-1471,831
-3296,2,-1447,692
-2849,123,-1507,777
-2812,-725,-1575,677
-2711,175,-1411,879
-3402,-669,-1591,915
-3419,86,-1552,745
-2697,134,-1483,678
-2800,77,-1525,770
-3394,117,-1599,813
-2809,208,-1583,873
-2629,-183,-1588,739
-2728,61,-1495,883
-3566,-145,-1488,869
-2846,114,-1448,810
-2655,35,-1418,814
-2774,28,-1431,801
-3252,-75,-1366,822
-2774,90,-1577,848
-2612,231,-1433,878
-2763,-683,-1500,832
-2821,152,-1460,847
-2813,-38,-1533,733
-2725,106,-1391,840
-2691,193,-1486,735
-2723,44,-1388,779
-3355,-31,-1574,694
-3327,58,-1489,827
-2774,85,-1514,736
-2759,31,-1543,752
-2723,-562,-1545,694
-2731,240,-1474,832
-2659,54,-1601,791
-2759,-599,-1556,769
-3539,79,-1591,742
-3587,148,-1559,652
-3392,142,-1504,844
-2763,152,-1475,743
-3409,218,-1553,748
-3310,159,-1451,786
-2741,-760,-1551,658
-3227,74,-1476,775
-2523,76,-1495,760
-2633,75,-1538,778
-3371,101,-1561,719
-2893,93,-1576,693
-2783,-182,-1574,786
-2748,180,-1544,735
-2798,37,-1526,745
-2707,-679,-1632,770
-3348,134,-1618,719
-2647,186,-1495,929
-2655,107,-1499,770
-3426,210,-1482,844
-2594,165,-1538,861
-3483,26,-1618,785
-2802,51,-1470,837
-2777,-4,-1514,778
-2877,-131,-1634,782
-2849,108,-1537,706
-2829,68,-1541,829
-3432,-91,-1499,858
-2874,-48,-2038,937
-2698,108,-1448,819
-3371,32,-1574,824
-2646,124,-1541,886
-3453,145,-1565,844
-2720,-784,-1443,740
-2725,127,-1439,783
-2793,93,-2036,816
-2695,172,-1413,799
-3424,86,-1409,910
-2692,167,-1467,967
-2523,92,-1950,841
-3493,137,-1445,857
